fig_id	baseline	group_id	group_type
fig|511145.183.peg.3366	218.800963087961	511145.183:mscL	operon
fig|511145.183.peg.795	178.519296396604	511145.183:AR42	regulon
fig|511145.183.peg.795	178.519296396604	511145.183:ybhL	operon
fig|511145.183.peg.876	170.652907478007	511145.183:AR42	regulon
fig|511145.183.peg.876	170.652907478007	511145.183:ybjQ-amiD	operon
fig|511145.183.peg.1127	114.351554061628	511145.183:ArcA-2	modulon
fig|511145.183.peg.1127	114.351554061628	511145.183:AR43	regulon
fig|511145.183.peg.1127	114.351554061628	511145.183:ndh	operon
fig|511145.183.peg.1130	257.097898318664	511145.183:crp-KO	modulon
fig|511145.183.peg.1130	257.097898318664	511145.183:duplication-1	modulon
fig|511145.183.peg.1130	257.097898318664	511145.183:AR44	regulon
fig|511145.183.peg.1130	257.097898318664	511145.183:bhsA	operon
fig|511145.183.peg.1131	67.8812432819215	511145.183:CpxR	modulon
fig|511145.183.peg.1131	67.8812432819215	511145.183:AR45	regulon
fig|511145.183.peg.1131	67.8812432819215	511145.183:ldtC	operon
fig|511145.183.peg.1656	99.4988160949688	511145.183:AR45	regulon
fig|511145.183.peg.1656	99.4988160949688	511145.183:rstAB	operon
fig|511145.183.peg.1657	58.3281453274498	511145.183:AR45	regulon
fig|511145.183.peg.1657	58.3281453274498	511145.183:rstAB	operon
fig|511145.183.peg.1141	122.265555595882	511145.183:AR46	regulon
fig|511145.183.peg.1141	122.265555595882	511145.183:potABCD	operon
fig|511145.183.peg.1142	75.3448989886408	511145.183:AR46	regulon
fig|511145.183.peg.1142	75.3448989886408	511145.183:potABCD	operon
fig|511145.183.peg.1687	154.94085027514	511145.183:AR46	regulon
fig|511145.183.peg.1687	154.94085027514	511145.183:pdxH-tyrS-pdxY	operon
fig|511145.183.peg.1767	155.315944031859	511145.183:AR46	regulon
fig|511145.183.peg.1767	155.315944031859	511145.183:thrS-infC-rpmI-rplT-pheMST-ihfA	operon
fig|511145.183.peg.2348	179.389196049451	511145.183:AR46	regulon
fig|511145.183.peg.2348	179.389196049451	511145.183:nuoABCEFGHIJKLMN	operon
fig|511145.183.peg.2349	151.341903381743	511145.183:AR46	regulon
fig|511145.183.peg.2349	151.341903381743	511145.183:nuoABCEFGHIJKLMN	operon
fig|511145.183.peg.903	301.651215566032	511145.183:AR46	regulon
fig|511145.183.peg.903	301.651215566032	511145.183:serS	operon
fig|511145.183.peg.1143	62.4634148331951	511145.183:AR47	regulon
fig|511145.183.peg.1143	62.4634148331951	511145.183:potABCD	operon
fig|511145.183.peg.1242	72.2640883441522	511145.183:uncharacterized-6	modulon
fig|511145.183.peg.1242	72.2640883441522	511145.183:AR47	regulon
fig|511145.183.peg.1242	72.2640883441522	511145.183:chaA	operon
fig|511145.183.peg.1261	50.2278263353564	511145.183:AR47	regulon
fig|511145.183.peg.1261	50.2278263353564	511145.183:tdk	operon
fig|511145.183.peg.1675	87.9472777990857	511145.183:AR47	regulon
fig|511145.183.peg.1675	87.9472777990857	511145.183:ydgK-rsxABCDGE-nth	operon
fig|511145.183.peg.1701	75.6551740708637	511145.183:AR47	regulon
fig|511145.183.peg.1701	75.6551740708637	511145.183:nemRA-gloA	operon
fig|511145.183.peg.2643	81.8423000283455	511145.183:insertion	modulon
fig|511145.183.peg.2643	81.8423000283455	511145.183:AR47	regulon
fig|511145.183.peg.2643	81.8423000283455	511145.183:yfhL	operon
fig|511145.183.peg.359	88.4231662992569	511145.183:deletion-2	modulon
fig|511145.183.peg.359	88.4231662992569	511145.183:AR47	regulon
fig|511145.183.peg.359	88.4231662992569	511145.183:frmRAB	operon
fig|511145.183.peg.486	85.0530736023194	511145.183:AR47	regulon
fig|511145.183.peg.486	85.0530736023194	511145.183:gsk	operon
fig|511145.183.peg.916	70.2964580152001	511145.183:AR47	regulon
fig|511145.183.peg.916	70.2964580152001	511145.183:ycaO	operon
fig|511145.183.peg.1146	106.460508362525	511145.183:AR48	regulon
fig|511145.183.peg.1146	106.460508362525	511145.183:pepT	operon
fig|511145.183.peg.1470	79.8642652620962	511145.183:deletion-2	modulon
fig|511145.183.peg.1470	79.8642652620962	511145.183:uncharacterized-6	modulon
fig|511145.183.peg.1470	79.8642652620962	511145.183:AR48	regulon
fig|511145.183.peg.1470	79.8642652620962	511145.183:ydcL	operon
fig|511145.183.peg.112	98.6806612796481	511145.183:GntR/TyrR	modulon
fig|511145.183.peg.112	98.6806612796481	511145.183:NagC/TyrR	modulon
fig|511145.183.peg.112	98.6806612796481	511145.183:AR49	regulon
fig|511145.183.peg.112	98.6806612796481	511145.183:aroP	operon
fig|511145.183.peg.1909	74.9272098766448	511145.183:deletion-1	modulon
fig|511145.183.peg.1909	74.9272098766448	511145.183:PurR-1	modulon
fig|511145.183.peg.1909	74.9272098766448	511145.183:AR49	regulon
fig|511145.183.peg.1909	74.9272098766448	511145.183:purT	operon
fig|511145.183.peg.2638	117.386599268294	511145.183:PurR-1	modulon
fig|511145.183.peg.2638	117.386599268294	511145.183:AR49	regulon
fig|511145.183.peg.2638	117.386599268294	511145.183:purL	operon
fig|511145.183.peg.3090	73.6415838065856	511145.183:MetJ	modulon
fig|511145.183.peg.3090	73.6415838065856	511145.183:AR49	regulon
fig|511145.183.peg.3090	73.6415838065856	511145.183:metC	operon
fig|511145.183.peg.3537	102.375129511332	511145.183:Lrp	modulon
fig|511145.183.peg.3537	102.375129511332	511145.183:AR49	regulon
fig|511145.183.peg.3537	102.375129511332	511145.183:livKHMGF	operon
fig|511145.183.peg.3612	128.88575784148	511145.183:Lrp	modulon
fig|511145.183.peg.3612	128.88575784148	511145.183:Nac	modulon
fig|511145.183.peg.3612	128.88575784148	511145.183:AR49	regulon
fig|511145.183.peg.3612	128.88575784148	511145.183:yhjE	operon
fig|511145.183.peg.3761	93.7004094850928	511145.183:duplication-1	modulon
fig|511145.183.peg.3761	93.7004094850928	511145.183:uncharacterized-6	modulon
fig|511145.183.peg.3761	93.7004094850928	511145.183:AR49	regulon
fig|511145.183.peg.3761	93.7004094850928	511145.183:nlpA	operon
fig|511145.183.peg.4077	94.8921575254925	511145.183:Thiamine	modulon
fig|511145.183.peg.4077	94.8921575254925	511145.183:AR49	regulon
fig|511145.183.peg.4077	94.8921575254925	511145.183:thiCEFSGH	operon
fig|511145.183.peg.4082	95.3989517364946	511145.183:Thiamine	modulon
fig|511145.183.peg.4082	95.3989517364946	511145.183:AR49	regulon
fig|511145.183.peg.4082	95.3989517364946	511145.183:thiCEFSGH	operon
fig|511145.183.peg.4099	78.5225488232882	511145.183:MetJ	modulon
fig|511145.183.peg.4099	78.5225488232882	511145.183:AR49	regulon
fig|511145.183.peg.4099	78.5225488232882	511145.183:metA	operon
fig|511145.183.peg.4110	162.332389121118	511145.183:AR49	regulon
fig|511145.183.peg.4110	162.332389121118	511145.183:lysC	operon
fig|511145.183.peg.72	145.540201077185	511145.183:Leu/Ile	modulon
fig|511145.183.peg.72	145.540201077185	511145.183:AR49	regulon
fig|511145.183.peg.72	145.540201077185	511145.183:leuLABCD	operon
fig|511145.183.peg.80	92.2541853211855	511145.183:Lrp	modulon
fig|511145.183.peg.80	92.2541853211855	511145.183:AR49	regulon
fig|511145.183.peg.80	92.2541853211855	511145.183:ilvIH	operon
fig|511145.183.peg.1155	493.799700870931	511145.183:AR50	regulon
fig|511145.183.peg.1155	493.799700870931	511145.183:icd	operon
fig|511145.183.peg.1158	30.7289200180021	511145.183:e14-deletion	modulon
fig|511145.183.peg.1158	30.7289200180021	511145.183:lipopolysaccharide	modulon
fig|511145.183.peg.1158	30.7289200180021	511145.183:AR51	regulon
fig|511145.183.peg.1158	30.7289200180021	511145.183:lit	operon
fig|511145.183.peg.1159	26.8460136428785	511145.183:e14-deletion	modulon
fig|511145.183.peg.1159	26.8460136428785	511145.183:AR52	regulon
fig|511145.183.peg.1159	26.8460136428785	511145.183:ymfH-xisE-intE	operon
fig|511145.183.peg.1164	48.4972898431559	511145.183:fur-KO	modulon
fig|511145.183.peg.1164	48.4972898431559	511145.183:AR58	regulon
fig|511145.183.peg.1164	48.4972898431559	511145.183:ymfTLMNR-beeE-jayE-ymfQ-ycfK-tfaP	operon
fig|511145.183.peg.114	366.844123515709	511145.183:Pyruvate	modulon
fig|511145.183.peg.114	366.844123515709	511145.183:AR60	regulon
fig|511145.183.peg.114	366.844123515709	511145.183:pdhR-aceEF-lpd	operon
fig|511145.183.peg.115	275.258924373791	511145.183:Pyruvate	modulon
fig|511145.183.peg.115	275.258924373791	511145.183:AR60	regulon
fig|511145.183.peg.115	275.258924373791	511145.183:pdhR-aceEF-lpd	operon
fig|511145.183.peg.1181	93.7792195295587	511145.183:AR61	regulon
fig|511145.183.peg.1181	93.7792195295587	511145.183:ycgZ-ymgA-ariR-ymgC	operon
fig|511145.183.peg.1182	56.6732391658177	511145.183:SoxS	modulon
fig|511145.183.peg.1182	56.6732391658177	511145.183:AR62	regulon
fig|511145.183.peg.1182	56.6732391658177	511145.183:ycgZ-ymgA-ariR-ymgC	operon
fig|511145.183.peg.1183	48.0074272961915	511145.183:AR63	regulon
fig|511145.183.peg.1183	48.0074272961915	511145.183:ycgZ-ymgA-ariR-ymgC	operon
fig|511145.183.peg.1189	89.4378221898302	511145.183:uncharacterized-1	modulon
fig|511145.183.peg.1189	89.4378221898302	511145.183:uncharacterized-6	modulon
fig|511145.183.peg.1189	89.4378221898302	511145.183:AR64	regulon
fig|511145.183.peg.1189	89.4378221898302	511145.183:ymgGD	operon
fig|511145.183.peg.116	590.098940790124	511145.183:AR65	regulon
fig|511145.183.peg.116	590.098940790124	511145.183:pdhR-aceEF-lpd	operon
fig|511145.183.peg.1193	248.712419371579	511145.183:AR66	regulon
fig|511145.183.peg.1193	248.712419371579	511145.183:minCDE	operon
fig|511145.183.peg.1194	199.341173763057	511145.183:AR67	regulon
fig|511145.183.peg.1194	199.341173763057	511145.183:minCDE	operon
fig|511145.183.peg.1195	161.222069969694	511145.183:AR67	regulon
fig|511145.183.peg.1195	161.222069969694	511145.183:minCDE	operon
fig|511145.183.peg.131	242.454741080667	511145.183:AR67	regulon
fig|511145.183.peg.131	242.454741080667	511145.183:panD	operon
fig|511145.183.peg.167	262.734713697196	511145.183:AR67	regulon
fig|511145.183.peg.167	262.734713697196	511145.183:map-glnD-dapD	operon
fig|511145.183.peg.1891	169.049290665995	511145.183:deletion-1	modulon
fig|511145.183.peg.1891	169.049290665995	511145.183:AR67	regulon
fig|511145.183.peg.1891	169.049290665995	511145.183:msrC	operon
fig|511145.183.peg.1973	151.024741445912	511145.183:AR67	regulon
fig|511145.183.peg.1973	151.024741445912	511145.183:uvrYC	operon
fig|511145.183.peg.2099	179.168803148224	511145.183:AR67	regulon
fig|511145.183.peg.2099	179.168803148224	511145.183:galF	operon
fig|511145.183.peg.2285	77.2583708159991	511145.183:AR67	regulon
fig|511145.183.peg.2285	77.2583708159991	511145.183:rcsDB	operon
fig|511145.183.peg.2286	254.618670185368	511145.183:AR67	regulon
fig|511145.183.peg.2286	254.618670185368	511145.183:rcsDB	operon
fig|511145.183.peg.2556	188.887964535246	511145.183:AR67	regulon
fig|511145.183.peg.2556	188.887964535246	511145.183:bcp	operon
fig|511145.183.peg.899	225.805715033977	511145.183:AR67	regulon
fig|511145.183.peg.899	225.805715033977	511145.183:lrp	operon
fig|511145.183.peg.1197	111.877217517303	511145.183:Zinc	modulon
fig|511145.183.peg.1197	111.877217517303	511145.183:AR68	regulon
fig|511145.183.peg.1197	111.877217517303	511145.183:pliG	operon
fig|511145.183.peg.1202	30.5973105131491	511145.183:AR69	regulon
fig|511145.183.peg.1202	30.5973105131491	511145.183:hlyE	operon
fig|511145.183.peg.1203	58.5145741999143	511145.183:AR70	regulon
fig|511145.183.peg.1203	58.5145741999143	511145.183:umuDC	operon
fig|511145.183.peg.1204	47.6674576786647	511145.183:AR70	regulon
fig|511145.183.peg.1204	47.6674576786647	511145.183:umuDC	operon
fig|511145.183.peg.1208	109.671245143946	511145.183:RpoS	modulon
fig|511145.183.peg.1208	109.671245143946	511145.183:AR71	regulon
fig|511145.183.peg.1208	109.671245143946	511145.183:ycgB	operon
fig|511145.183.peg.1216	134.215360612325	511145.183:RpoS	modulon
fig|511145.183.peg.1216	134.215360612325	511145.183:AR71	regulon
fig|511145.183.peg.1216	134.215360612325	511145.183:ymgE	operon
fig|511145.183.peg.1840	104.538234965847	511145.183:NtrC+RpoN	modulon
fig|511145.183.peg.1840	104.538234965847	511145.183:RpoS	modulon
fig|511145.183.peg.1840	104.538234965847	511145.183:AR71	regulon
fig|511145.183.peg.1840	104.538234965847	511145.183:yeaGH	operon
fig|511145.183.peg.2198	127.417561416831	511145.183:AR71	regulon
fig|511145.183.peg.2198	127.417561416831	511145.183:yohC	operon
fig|511145.183.peg.1209	198.342104348834	511145.183:ArcA-1	modulon
fig|511145.183.peg.1209	198.342104348834	511145.183:Lrp	modulon
fig|511145.183.peg.1209	198.342104348834	511145.183:AR72	regulon
fig|511145.183.peg.1209	198.342104348834	511145.183:dadAX	operon
fig|511145.183.peg.118	389.023627722878	511145.183:AR73	regulon
fig|511145.183.peg.118	389.023627722878	511145.183:acnB	operon
fig|511145.183.peg.738	214.000406878353	511145.183:ArcA-1	modulon
fig|511145.183.peg.738	214.000406878353	511145.183:AR73	regulon
fig|511145.183.peg.738	214.000406878353	511145.183:sdhCDAB-sucABCD	operon
fig|511145.183.peg.742	295.461844438297	511145.183:Crp-1	modulon
fig|511145.183.peg.742	295.461844438297	511145.183:AR73	regulon
fig|511145.183.peg.742	295.461844438297	511145.183:sdhCDAB-sucABCD	operon
fig|511145.183.peg.1215	56.2616082398789	511145.183:FliA	modulon
fig|511145.183.peg.1215	56.2616082398789	511145.183:AR74	regulon
fig|511145.183.peg.1215	56.2616082398789	511145.183:ycgR	operon
fig|511145.183.peg.1815	54.3154980332141	511145.183:FliA	modulon
fig|511145.183.peg.1815	54.3154980332141	511145.183:AR74	regulon
fig|511145.183.peg.1815	54.3154980332141	511145.183:ynjH	operon
fig|511145.183.peg.1218	60.4276554512484	511145.183:RpoS	modulon
fig|511145.183.peg.1218	60.4276554512484	511145.183:AR75	regulon
fig|511145.183.peg.1218	60.4276554512484	511145.183:treA	operon
fig|511145.183.peg.1243	140.619601784863	511145.183:AR75	regulon
fig|511145.183.peg.1243	140.619601784863	511145.183:chaBC	operon
fig|511145.183.peg.1244	115.809883742056	511145.183:NtrC+RpoN	modulon
fig|511145.183.peg.1244	115.809883742056	511145.183:AR75	regulon
fig|511145.183.peg.1244	115.809883742056	511145.183:chaBC	operon
fig|511145.183.peg.124	111.163432385725	511145.183:ArcA-1	modulon
fig|511145.183.peg.124	111.163432385725	511145.183:crp-KO	modulon
fig|511145.183.peg.124	111.163432385725	511145.183:AR75	regulon
fig|511145.183.peg.124	111.163432385725	511145.183:gcd	operon
fig|511145.183.peg.1303	150.658443869284	511145.183:AR75	regulon
fig|511145.183.peg.1303	150.658443869284	511145.183:acnA	operon
fig|511145.183.peg.1562	76.1807373131804	511145.183:RpoS	modulon
fig|511145.183.peg.1562	76.1807373131804	511145.183:AR75	regulon
fig|511145.183.peg.1562	76.1807373131804	511145.183:lsrACDBFG-tam	operon
fig|511145.183.peg.1685	159.365309614044	511145.183:AR75	regulon
fig|511145.183.peg.1685	159.365309614044	511145.183:gstA	operon
fig|511145.183.peg.1717	109.970946541675	511145.183:AR75	regulon
fig|511145.183.peg.1717	109.970946541675	511145.183:ydhQ	operon
fig|511145.183.peg.1987	87.7367429150288	511145.183:RpoS	modulon
fig|511145.183.peg.1987	87.7367429150288	511145.183:AR75	regulon
fig|511145.183.peg.1987	87.7367429150288	511145.183:amyA	operon
fig|511145.183.peg.2012	100.328207788118	511145.183:RpoS	modulon
fig|511145.183.peg.2012	100.328207788118	511145.183:AR75	regulon
fig|511145.183.peg.2012	100.328207788118	511145.183:yedP	operon
fig|511145.183.peg.2072	174.61837424033	511145.183:AR75	regulon
fig|511145.183.peg.2072	174.61837424033	511145.183:yeeZ	operon
fig|511145.183.peg.220	123.748336974508	511145.183:FadR	modulon
fig|511145.183.peg.220	123.748336974508	511145.183:AR75	regulon
fig|511145.183.peg.220	123.748336974508	511145.183:fadE	operon
fig|511145.183.peg.1962	139.744039501396	511145.183:AR75	regulon
fig|511145.183.peg.1962	139.744039501396	511145.183:yecJ	operon
fig|511145.183.peg.2665	113.946425135129	511145.183:AR75	regulon
fig|511145.183.peg.2665	113.946425135129	511145.183:yfiP-patZ	operon
fig|511145.183.peg.2913	315.689629312787	511145.183:AR75	regulon
fig|511145.183.peg.2913	315.689629312787	511145.183:ygdR	operon
fig|511145.183.peg.2968	83.3366830118567	511145.183:AR75	regulon
fig|511145.183.peg.2968	83.3366830118567	511145.183:idi	operon
fig|511145.183.peg.2980	179.242239960191	511145.183:BW25113	modulon
fig|511145.183.peg.2980	179.242239960191	511145.183:AR75	regulon
fig|511145.183.peg.2980	179.242239960191	511145.183:yqfA	operon
fig|511145.183.peg.3087	104.87650382604	511145.183:RpoS	modulon
fig|511145.183.peg.3087	104.87650382604	511145.183:AR75	regulon
fig|511145.183.peg.3087	104.87650382604	511145.183:yghA	operon
fig|511145.183.peg.3163	101.403201912575	511145.183:Crp-1	modulon
fig|511145.183.peg.3163	101.403201912575	511145.183:FadR	modulon
fig|511145.183.peg.3163	101.403201912575	511145.183:AR75	regulon
fig|511145.183.peg.3163	101.403201912575	511145.183:fadH	operon
fig|511145.183.peg.3210	140.716214785044	511145.183:AR75	regulon
fig|511145.183.peg.3210	140.716214785044	511145.183:prlF-yhaV	operon
fig|511145.183.peg.3621	97.9664028045074	511145.183:AR75	regulon
fig|511145.183.peg.3621	97.9664028045074	511145.183:bcsABZC	operon
fig|511145.183.peg.3641	93.2832257692405	511145.183:RpoS	modulon
fig|511145.183.peg.3641	93.2832257692405	511145.183:AR75	regulon
fig|511145.183.peg.3641	93.2832257692405	511145.183:yhjY	operon
fig|511145.183.peg.4142	174.326086520932	511145.183:yheO-KO	modulon
fig|511145.183.peg.4142	174.326086520932	511145.183:AR75	regulon
fig|511145.183.peg.4142	174.326086520932	511145.183:pspG	operon
fig|511145.183.peg.4250	103.783694199323	511145.183:RpoS	modulon
fig|511145.183.peg.4250	103.783694199323	511145.183:AR75	regulon
fig|511145.183.peg.4250	103.783694199323	511145.183:blc	operon
fig|511145.183.peg.4306	149.607707786635	511145.183:Nac	modulon
fig|511145.183.peg.4306	149.607707786635	511145.183:AR75	regulon
fig|511145.183.peg.4306	149.607707786635	511145.183:cycA	operon
fig|511145.183.peg.4317	150.492682155842	511145.183:AR75	regulon
fig|511145.183.peg.4317	150.492682155842	511145.183:msrA	operon
fig|511145.183.peg.4327	70.2993879914386	511145.183:AR75	regulon
fig|511145.183.peg.4327	70.2993879914386	511145.183:ytfQRT-yjfF	operon
fig|511145.183.peg.426	124.539620165039	511145.183:AR75	regulon
fig|511145.183.peg.426	124.539620165039	511145.183:xseB-ispA-dxs-yajO	operon
fig|511145.183.peg.4360	84.8857666406345	511145.183:AR75	regulon
fig|511145.183.peg.4360	84.8857666406345	511145.183:yjgR	operon
fig|511145.183.peg.4366	101.584152671205	511145.183:RpoS	modulon
fig|511145.183.peg.4366	101.584152671205	511145.183:AR75	regulon
fig|511145.183.peg.4366	101.584152671205	511145.183:ahr	operon
fig|511145.183.peg.4449	82.5696402625756	511145.183:RpoS	modulon
fig|511145.183.peg.4449	82.5696402625756	511145.183:AR75	regulon
fig|511145.183.peg.4449	82.5696402625756	511145.183:mdtM-yjiN	operon
fig|511145.183.peg.496	118.921192325401	511145.183:AR75	regulon
fig|511145.183.peg.496	118.921192325401	511145.183:cueR	operon
fig|511145.183.peg.782	130.86961497077	511145.183:AR75	regulon
fig|511145.183.peg.782	130.86961497077	511145.183:ybhB	operon
fig|511145.183.peg.800	159.10015518666	511145.183:Crp-1	modulon
fig|511145.183.peg.800	159.10015518666	511145.183:AR75	regulon
fig|511145.183.peg.800	159.10015518666	511145.183:ybhQ	operon
fig|511145.183.peg.848	112.860541075685	511145.183:AR75	regulon
fig|511145.183.peg.848	112.860541075685	511145.183:dacC	operon
fig|511145.183.peg.979	157.203119868847	511145.183:AR75	regulon
fig|511145.183.peg.979	157.203119868847	511145.183:yccU	operon
fig|511145.183.peg.1014	168.510576191081	511145.183:AR75	regulon
fig|511145.183.peg.1014	168.510576191081	511145.183:cbpAM	operon
fig|511145.183.peg.1221	101.581431824211	511145.183:DhaR/Mlc	modulon
fig|511145.183.peg.1221	101.581431824211	511145.183:AR76	regulon
fig|511145.183.peg.1221	101.581431824211	511145.183:dhaKLM	operon
fig|511145.183.peg.1222	120.005073530413	511145.183:DhaR/Mlc	modulon
fig|511145.183.peg.1222	120.005073530413	511145.183:AR76	regulon
fig|511145.183.peg.1222	120.005073530413	511145.183:dhaKLM	operon
fig|511145.183.peg.119	154.898784285686	511145.183:AR77	regulon
fig|511145.183.peg.119	154.898784285686	511145.183:yacL	operon
fig|511145.183.peg.158	226.405591851431	511145.183:uncharacterized-2	modulon
fig|511145.183.peg.158	226.405591851431	511145.183:AR77	regulon
fig|511145.183.peg.158	226.405591851431	511145.183:erpA	operon
fig|511145.183.peg.3110	346.644547598568	511145.183:AR77	regulon
fig|511145.183.peg.3110	346.644547598568	511145.183:ygiN	operon
fig|511145.183.peg.3122	208.820447534284	511145.183:AR77	regulon
fig|511145.183.peg.3122	208.820447534284	511145.183:sroG-ribB	operon
fig|511145.183.peg.4153	184.555774707382	511145.183:AR77	regulon
fig|511145.183.peg.4153	184.555774707382	511145.183:ssb	operon
fig|511145.183.peg.4517	360.527159918674	511145.183:AR77	regulon
fig|511145.183.peg.4517	360.527159918674	511145.183:arcA	operon
fig|511145.183.peg.1228	280.124284106499	511145.183:Crp-2	modulon
fig|511145.183.peg.1228	280.124284106499	511145.183:AR78	regulon
fig|511145.183.peg.1228	280.124284106499	511145.183:ychH	operon
fig|511145.183.peg.1230	289.013763563956	511145.183:AR79	regulon
fig|511145.183.peg.1230	289.013763563956	511145.183:lolB-ispE-prs	operon
fig|511145.183.peg.120	142.429120709083	511145.183:AR80	regulon
fig|511145.183.peg.120	142.429120709083	511145.183:yacC-speED	operon
fig|511145.183.peg.121	140.65427741124	511145.183:AR80	regulon
fig|511145.183.peg.121	140.65427741124	511145.183:yacC-speED	operon
fig|511145.183.peg.1250	83.0638891628784	511145.183:EvgA	modulon
fig|511145.183.peg.1250	83.0638891628784	511145.183:Fnr	modulon
fig|511145.183.peg.1250	83.0638891628784	511145.183:NarL	modulon
fig|511145.183.peg.1250	83.0638891628784	511145.183:AR81	regulon
fig|511145.183.peg.1250	83.0638891628784	511145.183:narK	operon
fig|511145.183.peg.1251	89.618212464523	511145.183:Fnr	modulon
fig|511145.183.peg.1251	89.618212464523	511145.183:NarL	modulon
fig|511145.183.peg.1251	89.618212464523	511145.183:nitrate-related	modulon
fig|511145.183.peg.1251	89.618212464523	511145.183:AR81	regulon
fig|511145.183.peg.1251	89.618212464523	511145.183:narGHJI	operon
fig|511145.183.peg.1252	72.7972961765981	511145.183:NarL	modulon
fig|511145.183.peg.1252	72.7972961765981	511145.183:nitrate-related	modulon
fig|511145.183.peg.1252	72.7972961765981	511145.183:AR81	regulon
fig|511145.183.peg.1252	72.7972961765981	511145.183:narGHJI	operon
fig|511145.183.peg.1253	98.1752600155994	511145.183:NarL	modulon
fig|511145.183.peg.1253	98.1752600155994	511145.183:nitrate-related	modulon
fig|511145.183.peg.1253	98.1752600155994	511145.183:AR81	regulon
fig|511145.183.peg.1253	98.1752600155994	511145.183:narGHJI	operon
fig|511145.183.peg.1254	86.5633763999764	511145.183:NarL	modulon
fig|511145.183.peg.1254	86.5633763999764	511145.183:AR82	regulon
fig|511145.183.peg.1254	86.5633763999764	511145.183:narGHJI	operon
fig|511145.183.peg.34	94.1271021576527	511145.183:ArcA-2	modulon
fig|511145.183.peg.34	94.1271021576527	511145.183:AR82	regulon
fig|511145.183.peg.34	94.1271021576527	511145.183:caiF	operon
fig|511145.183.peg.4440	76.1368907264112	511145.183:AR82	regulon
fig|511145.183.peg.4440	76.1368907264112	511145.183:yjiHG-iadA	operon
fig|511145.183.peg.4441	83.5426992165215	511145.183:AR82	regulon
fig|511145.183.peg.4441	83.5426992165215	511145.183:yjiHG-iadA	operon
fig|511145.183.peg.930	116.886585416776	511145.183:Fnr	modulon
fig|511145.183.peg.930	116.886585416776	511145.183:AR82	regulon
fig|511145.183.peg.930	116.886585416776	511145.183:ycbJ	operon
fig|511145.183.peg.989	77.7326593758098	511145.183:ArcA-2	modulon
fig|511145.183.peg.989	77.7326593758098	511145.183:AR82	regulon
fig|511145.183.peg.989	77.7326593758098	511145.183:hyaABCDEF	operon
fig|511145.183.peg.990	82.189955753932	511145.183:ArcA-2	modulon
fig|511145.183.peg.990	82.189955753932	511145.183:AR82	regulon
fig|511145.183.peg.990	82.189955753932	511145.183:hyaABCDEF	operon
fig|511145.183.peg.992	92.3691823519404	511145.183:ArcA-2	modulon
fig|511145.183.peg.992	92.3691823519404	511145.183:AR82	regulon
fig|511145.183.peg.992	92.3691823519404	511145.183:appCBXA	operon
fig|511145.183.peg.994	74.3328347443396	511145.183:AR82	regulon
fig|511145.183.peg.994	74.3328347443396	511145.183:appCBXA	operon
fig|511145.183.peg.2992	135.656519483278	511145.183:AR84	regulon
fig|511145.183.peg.2992	135.656519483278	511145.183:ssrS-fau	operon
fig|511145.183.peg.1260	1998.62289853135	511145.183:AR85	regulon
fig|511145.183.peg.1260	1998.62289853135	511145.183:hns	operon
fig|511145.183.peg.1265	337.71378257281	511145.183:Cra	modulon
fig|511145.183.peg.1265	337.71378257281	511145.183:AR86	regulon
fig|511145.183.peg.1265	337.71378257281	511145.183:adhE	operon
fig|511145.183.peg.1268	424.031861210537	511145.183:Lrp	modulon
fig|511145.183.peg.1268	424.031861210537	511145.183:AR87	regulon
fig|511145.183.peg.1268	424.031861210537	511145.183:oppABCDF	operon
fig|511145.183.peg.1269	101.424666898119	511145.183:Lrp	modulon
fig|511145.183.peg.1269	101.424666898119	511145.183:AR88	regulon
fig|511145.183.peg.1269	101.424666898119	511145.183:oppABCDF	operon
fig|511145.183.peg.1270	139.157568007333	511145.183:Lrp	modulon
fig|511145.183.peg.1270	139.157568007333	511145.183:AR88	regulon
fig|511145.183.peg.1270	139.157568007333	511145.183:oppABCDF	operon
fig|511145.183.peg.1271	134.93641647978	511145.183:Lrp	modulon
fig|511145.183.peg.1271	134.93641647978	511145.183:AR88	regulon
fig|511145.183.peg.1271	134.93641647978	511145.183:oppABCDF	operon
fig|511145.183.peg.1272	149.044439380009	511145.183:Lrp	modulon
fig|511145.183.peg.1272	149.044439380009	511145.183:AR88	regulon
fig|511145.183.peg.1272	149.044439380009	511145.183:oppABCDF	operon
fig|511145.183.peg.165	211.383195079741	511145.183:AR89	regulon
fig|511145.183.peg.165	211.383195079741	511145.183:yaeH	operon
fig|511145.183.peg.2039	115.247393444294	511145.183:AR89	regulon
fig|511145.183.peg.2039	115.247393444294	511145.183:amn	operon
fig|511145.183.peg.2195	136.07099459055	511145.183:AR89	regulon
fig|511145.183.peg.2195	136.07099459055	511145.183:dld	operon
fig|511145.183.peg.1277	137.175893620057	511145.183:Fur-2	modulon
fig|511145.183.peg.1277	137.175893620057	511145.183:AR90	regulon
fig|511145.183.peg.1277	137.175893620057	511145.183:tonB	operon
fig|511145.183.peg.1494	118.431178410761	511145.183:deletion-2	modulon
fig|511145.183.peg.1494	118.431178410761	511145.183:Fur-1	modulon
fig|511145.183.peg.1494	118.431178410761	511145.183:Fur-2	modulon
fig|511145.183.peg.1494	118.431178410761	511145.183:AR90	regulon
fig|511145.183.peg.1494	118.431178410761	511145.183:yncE	operon
